SP1,SP2,SP3,SP4,MV1,MV2,MV3
70.33361760376206,246.08695816477112,530.8807979025746,756.103623871211,794.1439863421796,3029.421440605744,1.717015616578748
70.36330362743921,246.07175617788545,530.8824624964777,756.0937920764463,794.2266172996173,3029.2702918769614,1.7170761102352792
70.39189350874379,246.0569894523548,530.8834705255576,756.0847406371867,794.3058374280439,3029.1247926796873,1.7171341905010407
70.4193872476758,246.04265798817923,530.8838219898145,756.0764695534316,794.3816467274592,3028.984943013922,1.7171898573760322
70.44578484423525,246.02876178535868,530.8835168892482,756.0689788251815,794.4540451978633,3028.850742879665,1.7172431108602544
70.47108629842212,246.0153008438932,530.8825552238587,756.0622684524362,794.5230328392562,3028.722192276917,1.7172939509537066
70.49529161023642,246.00227516378274,530.8809369936462,756.0563384351957,794.5886096516377,3028.5992912056777,1.717342377656389
70.51840077967816,245.98968474502735,530.8786621986105,756.05118877346,794.6507756350081,3028.482039665947,1.7173883909683016
70.54041380674732,245.97752958762698,530.8757308387517,756.0468194672292,794.7095307893674,3028.370437657725,1.7174319908894446
70.56133069144393,245.96580969158168,530.8721429140697,756.0432305165032,794.7648751147153,3028.2644851810114,1.717473177419818
70.58115143376794,245.9545250568914,530.8678984245647,756.0404219212819,794.816808611052,3028.1641822358065,1.7175119505594214
70.59987603371941,245.9436756835562,530.8629973702366,756.0383936815656,794.8653312783774,3028.0695288221104,1.7175483103082552
70.61750449129829,245.93326157157603,530.8574397510853,756.037145797354,794.9104431166917,3027.980524939923,1.717582256666319
70.63403680650461,245.9232827209509,530.8512255671109,756.0366782686473,794.9521441259948,3027.897170589244,1.7176137896336132
70.64947297933837,245.91373913168084,530.8443548183133,756.0369910954453,794.9904343062865,3027.8194657700737,1.7176429092101377
70.66381300979955,245.90463080376583,530.8368275046926,756.0380842777482,795.025313657567,3027.7474104824123,1.7176696153958926
70.67705689788816,245.89595773720583,530.8286436262488,756.0399578155559,795.0567821798364,3027.6810047262593,1.7176939081908775
70.6892046436042,245.8877199320009,530.8198031829819,756.0426117088684,795.0848398730944,3027.620248501615,1.7177157875950928
70.70025624694767,245.87991738815103,530.8103061748918,756.0460459576858,795.1094867373413,3027.5651418084794,1.7177352536085382
70.71021170791857,245.8725501056562,530.8001526019787,756.050260562008,795.130722772577,3027.5156846468526,1.7177523062312139
70.71907102651691,245.86561808451637,530.7893424642424,756.0552555218351,795.1485479788014,3027.471877016734,1.71776694546312
70.72683420274268,245.85912132473163,530.7778757616829,756.0610308371669,795.1629623560145,3027.4337189181247,1.7177791713042563
70.73350123659588,245.85305982630194,530.7657524943004,756.0675865080035,795.1739659042165,3027.4012103510236,1.7177889837546227
70.7390721280765,245.84743358922728,530.7529726620947,756.074922534345,795.1815586234072,3027.3743513154313,1.7177963828142193
70.74354687718457,245.84224261350766,530.7395362650659,756.0830389161913,795.1857405135867,3027.3531418113475,1.7178013684830464
70.74692548392005,245.83748689914313,530.725443303214,756.0919356535424,795.186511574755,3027.3375818387726,1.7178039407611037
70.74920794828297,245.8331664461336,530.710693776539,756.1016127463982,795.183871806912,3027.327671397706,1.7178040996483912
70.75039427027332,245.82928125447913,530.6952876850407,756.1120701947591,795.1778212100577,3027.3234104881485,1.7178018451449089
70.7504844498911,245.82583132417972,530.6792250287194,756.1233079986246,795.1683597841923,3027.3247991100993,1.7177971772506568
70.74969864071156,245.8227438091059,530.6626580037889,756.1351627074332,795.1562414986439,3027.3305593614837,1.71779051384884
70.74935776418607,245.81958163248103,530.6464997875325,756.1466536178145,795.1459901693827,3027.3330238298504,1.7177843622386884
70.74968197388989,245.81627194817568,530.6309025761642,756.1576172792065,795.1383597657369,3027.3309146131237,1.7177791403034066
70.75067126982303,245.81281475618985,530.6158663696839,756.1680536916094,795.1333502877067,3027.3242317113045,1.717774848042995
70.75232565198546,245.8092100565235,530.6013911680916,756.1779628550232,795.1309617352919,3027.312975124392,1.7177714854574535
70.7546451203772,245.80545784917672,530.5874769713873,756.1873447694477,795.1311941084925,3027.2971448523867,1.717769052546782
70.75762967499826,245.80155813414942,530.5741237795711,756.1961994348832,795.1340474073087,3027.276740895288,1.7177675493109803
70.76127931584861,245.7975109114416,530.5613315926429,756.2045268513294,795.1395216317403,3027.2517632530967,1.7177669757500489
70.76559404292829,245.79331618105334,530.5491004106027,756.2123270187865,795.1476167817874,3027.222211925812,1.7177673318639872
70.77057385623725,245.78897394298457,530.5374302334506,756.2195999372543,795.1583328574499,3027.188086913435,1.717768617652796
70.77621875577553,245.78448419723532,530.5263210611864,756.226345606733,795.1716698587279,3027.149388215965,1.7177708331164745
70.78252874154312,245.77984694380555,530.5157728938104,756.2325640272227,795.1876277856214,3027.1061158334014,1.7177739782550232
70.78950381354001,245.77506218269534,530.5057857313224,756.2382551987231,795.2062066381303,3027.058269765745,1.717778053068442
70.7971439717662,245.7701299139046,530.4963595737223,756.2434191212343,795.2274064162548,3027.005850012996,1.7177830575567306
70.8054492162217,245.7650501374334,530.4874944210104,756.2480557947564,795.2512271199946,3026.9488565751535,1.7177889917198892
70.81441954690652,245.7598228532817,530.4791902731864,756.2521652192893,795.27766874935,3026.8872894522183,1.717795855557918
70.82405496382063,245.75444806144952,530.4714471302506,756.2557473948331,795.3067313043208,3026.8211486441896,1.7178036490708168
70.83435546696406,245.74892576193685,530.4642649922026,756.2588023213876,795.3384147849071,3026.7504341510685,1.7178123722585856
70.84532105633679,245.7432559547437,530.4576438590428,756.261329998953,795.3727191911089,3026.6751459728544,1.7178220251212246
70.85676429576377,245.7374838348952,530.4515097217381,756.2634642776158,795.4088446088804,3026.596527944494,1.7178324157134799
70.86756056819462,245.73188057254225,530.4454185260915,756.2660082578943,795.4419915539474,3026.522043075671,1.7178423923638302
70.87752243745429,245.72649136271008,530.4392962630701,756.2690957898753,795.4713601122644,3026.452935201332,1.7178517631270218
70.88664990354278,245.72131620539864,530.4331429326738,756.2727268735587,795.4969502838312,3026.3892043214764,1.7178605280030548
70.89494296646006,245.71635510060793,530.4269585349027,756.2769015089444,795.5187620686479,3026.3308504361053,1.717868686991929
70.90240162620618,245.71160804833795,530.4207430697568,756.2816196960325,795.5367954667145,3026.2778735452184,1.7178762400936447
70.90902588278112,245.70707504858873,530.4144965372361,756.2868814348229,795.5510504780309,3026.2302736488155,1.7178831873082019
70.91481573618488,245.70275610136022,530.4082189373405,756.2926867253158,795.5615271025972,3026.1880507468964,1.7178895286356002
70.91977118641744,245.69865120665247,530.4019102700702,756.299035567511,795.5682253404134,3026.151204839461,1.71789526407584
70.92389223347882,245.69476036446545,530.395570535425,756.3059279614087,795.5711451914793,3026.11973592651,1.717900393628921
70.92717887736902,245.69108357479917,530.389199733405,756.3133639070086,795.5702866557953,3026.0936440080436,1.7179049172948435
70.92963111808803,245.6876208376536,530.3827978640102,756.3213434043109,795.5656497333609,3026.072929084061,1.7179088350736074
70.93124895563587,245.6843721530288,530.3763649272405,756.3298664533156,795.5572344241766,3026.057591154562,1.7179121469652125
70.93203239001251,245.6813375209247,530.369900923096,756.3389330540227,795.545040728242,3026.047630219547,1.717914852969659
70.93198142121797,245.67851694134137,530.3634058515768,756.3485432064322,795.5290686455575,3026.0430462790164,1.717916953086947
70.93109604925225,245.67591041427877,530.3568797126826,756.3586969105439,795.5093181761226,3026.0438393329696,1.717918447317076
70.92937627411534,245.67351793973688,530.3503225064137,756.3693941663581,795.4857893199377,3026.050009381407,1.7179193356600466
70.92682209580725,245.67133951771575,530.34373423277,756.3806349738746,795.4584820770026,3026.0615564243285,1.7179196181158587
70.92343351432798,245.66937514821535,530.3371148917514,756.3924193330936,795.4273964473174,3026.0784804617338,1.7179192946845119
70.91929492489999,245.6676103619631,530.3304274151176,756.4046195617445,795.3930904162224,3026.1004531017124,1.7179181890475095
70.91491269885806,245.66595834332335,530.3234493934251,756.4164695662057,795.3589118957599,3026.125503992802,1.7179152432938691
70.91037123142465,245.66440462302353,530.3161437584337,756.4278416642068,795.3254188712699,3026.153304743091,1.7179102811050937
70.90567052259978,245.66294920106364,530.3085105101433,756.4387358557476,795.2926113427527,3026.18385535258,1.717903302481183
70.90081057238342,245.66159207744366,530.3005496485537,756.4491521408282,795.2604893102082,3026.217155821269,1.7178943074221373
70.8957913807756,245.66033325216358,530.2922611736652,756.4590905194489,795.2290527736365,3026.253206149158,1.7178832959279566
70.8906129477763,245.65917272522344,530.2836450854776,756.4685509916092,795.1983017330373,3026.2920063362462,1.7178702679986406
70.88527527338553,245.6581104966232,530.274701383991,756.4775335573095,795.1682361884109,3026.333556382535,1.7178552236341897
70.87977835760329,245.65714656636288,530.2654300692054,756.4860382165494,795.1388561397573,3026.377856288023,1.7178381628346038
70.87412220042957,245.6562809344425,530.2558311411208,756.4940649693294,795.1101615870763,3026.4249060527113,1.7178190855998827
70.86830680186438,245.655513600862,530.2459045997371,756.5016138156492,795.082152530368,3026.474705676599,1.7177979919300264
70.86233216190772,245.65484456562146,530.2356504450543,756.5086847555089,795.0548289696325,3026.5272551596872,1.7177748818250351
70.85619828055957,245.65427382872082,530.2250686770726,756.5152777889083,795.0281909048697,3026.5825545019748,1.7177497552849088
70.84990515781996,245.6538013901601,530.2141592957918,756.5213929158476,795.0022383360795,3026.6406037034626,1.7177226123096474
70.84345279368887,245.65342724993928,530.202922301212,756.5270301363267,794.976971263262,3026.70140276415,1.717693452899251
70.83684118816632,245.65315140805842,530.1913576933331,756.5321894503458,794.9523896864173,3026.7649516840374,1.717662277053719
70.83007034125228,245.65297386451743,530.1794654721552,756.5368708579047,794.9284936055453,3026.8312504631244,1.7176290847730524
70.82314025294679,245.6528946193164,530.1672456376783,756.5410743590033,794.905283020646,3026.9002991014117,1.7175938760572507
70.8160509232498,245.65291367245527,530.1546981899024,756.5447999536419,794.8827579317194,3026.9720975988985,1.7175566509063138
70.80886647147983,245.65300486734992,530.1417956466203,756.5482346354323,794.8609701733868,3027.045771830999,1.7175178795146973
70.80197161354778,245.6530112644955,530.1283731145892,756.5525003660466,794.8402307533762,3027.116077050197,1.7174803830491334
70.79543046877214,245.65290670730784,530.1144031116019,756.557784139097,794.8205915063087,3027.1821391319054,1.7174446317040777
70.78924303715289,245.65269119578696,530.0998856376585,756.5640859545832,794.8020524321845,3027.2439580761247,1.7174106254795303
70.78340931869005,245.65236472993288,530.084820692759,756.5714058125054,794.7846135310035,3027.3015338828554,1.7173783643754907
70.7779293133836,245.65192730974556,530.0692082769033,756.5797437128635,794.7682748027657,3027.3548665520966,1.7173478483919593
70.77280302123356,245.65137893522504,530.0530483900915,756.5890996556577,794.7530362474712,3027.4039560838487,1.7173190775289362
70.76803044223992,245.65071960637127,530.0363410323234,756.5994736408877,794.7388978651198,3027.4488024781117,1.7172920517864212
70.76361157640268,245.6499493231843,530.0190862035994,756.6108656685537,794.7258596557118,3027.489405734886,1.717266771164414
70.75954642372184,245.6490680856641,530.0012839039191,756.6232757386558,794.7139216192469,3027.525765854171,1.7172432356629153
70.7558349841974,245.6480758938107,529.9829341332827,756.6367038511937,794.7030837557253,3027.5578828359667,1.7172214452819246
70.75247725782938,245.64697274762406,529.9640368916902,756.6511500061675,794.6933460651469,3027.5857566802733,1.717201400021442
70.74947324461775,245.6457586471042,529.9445921791415,756.6666142035774,794.6847085475116,3027.6093873870914,1.7171830998814674
70.74682294456252,245.64443359225112,529.9245999956366,756.6830964434232,794.6771712028196,3027.62877495642,1.7171665448620013
70.7445263576637,245.6429975830648,529.9040603411758,756.7005967257049,794.670734031071,3027.6439193882593,1.717151734963043
70.74258348392127,245.6414506195453,529.8829732157586,756.7191150504227,794.6653970322654,3027.6548206826096,1.717138670184593
70.74099432333524,245.63979270169256,529.8613386193854,756.7386514175763,794.6611602064031,3027.6614788394713,1.7171273505266509
70.73975887590564,245.6380238295066,529.839156552056,756.7592058271659,794.6580235534841,3027.6638938588435,1.717117775989217
70.73887714163241,245.63614400298744,529.8164270137704,756.7807782791915,794.6559870735082,3027.6620657407266,1.7171099465722914
70.73834645477474,245.634188767647,529.793382618344,756.8029929540409,794.654965749358,3027.656313578247,1.7171035713882459
70.73815082088747,245.63237139655723,529.7714190486681,756.823594934041,794.6544494783275,3027.6485519301623,1.717096905111313
70.73828757422976,245.63072743523009,529.750768918558,756.8422083995799,794.6543532432992,3027.6390998895986,1.717089656853865
70.73875671480158,245.62925688366556,529.7314322280137,756.8588333506576,794.654677044273,3027.6279574565565,1.7170818266159018
70.73955824260297,245.62795974186366,529.7134089770351,756.8734697872738,794.6554208812488,3027.615124631035,1.7170734143974233
70.74069215763389,245.6268360098244,529.6966991656224,756.8861177094288,794.6565847542269,3027.6006014130353,1.7170644201984298
70.74215845989437,245.62588568754776,529.6813027937754,756.8967771171226,794.658168663207,3027.5843878025566,1.717054844018921
70.7439571493844,245.62510877503374,529.6672198614942,756.9054480103549,794.6601726081893,3027.566483799599,1.717044685858897
70.74608822610396,245.62450527228236,529.6544503687788,756.912130389126,794.6625965891737,3027.546889404163,1.7170339457183579
70.74855169005309,245.62407517929358,529.6429943156293,756.9168242534358,794.6654406061602,3027.525604616248,1.7170226235973034
70.75134754123177,245.62381849606746,529.6328517020455,756.9195296032843,794.668704659149,3027.502629435854,1.7170107194957338
70.75447577963999,245.62373522260395,529.6240225280275,756.9202464386715,794.6723887481398,3027.4779638629816,1.7169982334136489
70.75793640527776,245.62382535890308,529.6165067935752,756.9189747595973,794.6764928731327,3027.4516078976303,1.7169851653510488
70.76172941814508,245.62408890496482,529.6103044986887,756.9157145660619,794.6810170341278,3027.4235615397997,1.7169715153079337
70.76585481824196,245.6245258607892,529.6054156433681,756.9104658580651,794.685961231125,3027.3938247894907,1.7169572832843032
70.77031260556838,245.62513622637618,529.6018402276133,756.9032286356071,794.6913254641244,3027.362397646703,1.7169424692801576
70.77510278012434,245.6259200017258,529.5995782514242,756.8940028986877,794.6971097331258,3027.3292801114367,1.7169270732954969
70.78022534190985,245.62687718683804,529.5986297148008,756.882788647307,794.7033140381294,3027.294472183691,1.7169110953303208
70.78568029092493,245.62800778171294,529.5989946177433,756.8695858814651,794.7099383791351,3027.2579738634668,1.7168945353846297
70.7914469255949,245.6292439793854,529.6004818207655,756.8547614746956,794.7170933373901,3027.219722779302,1.7168777084213136
70.79740103647197,245.63017893806503,529.6019444869504,756.8405166682007,794.7254424003766,3027.179344702427,1.716862504217716
70.80352192198147,245.6307448507868,529.603191476812,756.8272183355142,794.7350961493416,3027.1367772613794,1.7168492377367273
70.8098095821234,245.63094171755074,529.6042227903503,756.8148664766361,794.7460545842854,3027.0920204561594,1.7168379089783472
70.8162640168978,245.63076953835682,529.6050384275652,756.8034610915663,794.7583177052078,3027.045074286767,1.7168285179425762
70.82288522630463,245.630228313205,529.6056383884568,756.7930021803049,794.7718855121087,3026.9959387532026,1.7168210646294138
70.82967321034391,245.62931804209538,529.606022673025,756.7834897428519,794.7867580049883,3026.9446138554654,1.7168155490388601
70.83662796901562,245.62803872502786,529.60619128127,756.7749237792073,794.8029351838466,3026.891099593556,1.7168119711709156
70.8437495023198,245.6263903620025,529.6061442131916,756.7673042893709,794.8204170486835,3026.8353959674746,1.7168103310255796
70.8510378102564,245.62437295301928,529.6058814687898,756.7606312733432,794.8392035994989,3026.7775029772206,1.7168106286028526
70.85849289282545,245.6219864980782,529.6054030480647,756.7549047311236,794.859294836293,3026.717420622794,1.7168128639027342
70.86611475002694,245.61923099717927,529.6047089510163,756.7501246627124,794.8806907590657,3026.6551489041954,1.716817036925225
70.87390338186088,245.61610645032246,529.6037991776444,756.7462910681097,794.9033913678171,3026.5906878214246,1.7168231476703242
70.88185878832726,245.6126128575078,529.6026737279493,756.7434039473153,794.9273966625472,3026.524037374481,1.7168311961380325
70.88998096942608,245.60875021873528,529.601332601931,756.7414633003293,794.9527066432557,3026.4551975633653,1.7168411823283494
70.89826992515735,245.6045185340049,529.5997757995891,756.7404691271516,794.979321309943,3026.3841683880773,1.7168531062412753
70.90672565552106,245.59991780331669,529.598003320924,756.7404214277824,795.0072406626089,3026.310949848617,1.7168669678768098
70.91534816051721,245.59494802667058,529.5960151659356,756.7413202022216,795.0364647012533,3026.2355419449846,1.7168827672349534
70.92413744014581,245.58960920406662,529.5938113346239,756.7431654504691,795.0669934258764,3026.1579446771793,1.7169005043157057
70.9330617841295,245.5839699426559,529.5915266722488,756.7458090687193,795.098573869711,3026.0788310766666,1.7169199250441387
70.94193093080418,245.57844188534486,529.589970250371,756.7483624341379,795.1296882321546,3026.0022393322333,1.716939504970684
70.9507131698925,245.57309363928456,529.5892769142508,756.7506774429195,795.1600835464402,3025.928842475345,1.7169589900204134
70.95940850139445,245.56792520447505,529.5894466638879,756.7527540950639,795.1897598125676,3025.858640506001,1.7169783801933272
70.96801692531004,245.56293658091627,529.5904794992824,756.7545923905711,795.2187170305368,3025.791633424201,1.7169976754894252
70.97653844163926,245.55812776860827,529.5923754204343,756.7561923294412,795.246955200348,3025.7278212299457,1.7170168759087072
70.98497305038212,245.55349876755102,529.5951344273437,756.7575539116741,795.274474322001,3025.667203923235,1.7170359814511733
70.99332075153862,245.5490495777445,529.5987565200104,756.7586771372698,795.3012743954959,3025.6097815040685,1.7170549921168239
71.00158154510875,245.5447801991888,529.6032416984345,756.7595620062284,795.3273554208326,3025.555553972446,1.7170739079056585
71.00975543109253,245.54069063188385,529.6085899626162,756.7602085185498,795.3527173980114,3025.5045213283684,1.7170927288176774
71.01784240948993,245.53678087582963,529.6148013125552,756.7606166742341,795.377360327032,3025.456683571835,1.7171114548528805
71.02584248030098,245.5330509310262,529.6218757482516,756.7607864732812,795.4012842078944,3025.4120407028463,1.7171300860112677
71.03375564352565,245.5295007974735,529.6298132697053,756.7607179156911,795.4244890405987,3025.370592721402,1.7171486222928392
71.04158189916397,245.52613047517158,529.6386138769166,756.7604110014639,795.4469748251449,3025.332339627502,1.7171670636975946
71.04932124721593,245.5229399641204,529.6482775698852,756.7598657305996,795.468741561533,3025.297281421146,1.7171854102255346
71.05697368768152,245.51992926432,529.6588043486112,756.759082103098,795.4897892497629,3025.265418102335,1.7172036618766586
71.06453922056075,245.51709837577036,529.6701942130945,756.7580601189593,795.5101178898348,3025.236749671068,1.717221818650967
71.07201784585361,245.51444729847148,529.6824471633354,756.7567997781834,795.5297274817485,3025.2112761273456,1.7172398805484592
71.0794095635601,245.51197603242338,529.6955631993337,756.7553010807704,795.5486180255041,3025.1889974711676,1.7172578475691358
71.086660678575,245.50968568153192,529.7093183041609,756.7536433713493,795.5667169481428,3025.169375418836,1.7172757275785537
71.09344902026677,245.50758286923258,529.7223683762465,756.7523027176944,795.5835888119118,3025.149180268163,1.7172935677700558
71.09972089353018,245.50566869943123,529.7344893986622,756.7513584644348,795.5991610438523,3025.127873735451,1.7173113760091991
71.10547629836522,245.50394317212792,529.7456813714077,756.7508106115705,795.6134336439642,3025.1054558207,1.717329152295984
71.11071523477189,245.5024062873226,529.7559442944834,756.7506591591015,795.6264066122477,3025.0819265239097,1.71734689663041
71.1154377027502,245.5010580450153,529.7652781678889,756.7509041070277,795.6380799487026,3025.0572858450805,1.7173646090124772
71.11964370230014,245.499898445206,529.7736829916245,756.7515454553492,795.6484536533292,3025.031533784212,1.7173822894421857
71.12333323342172,245.49892748789472,529.78115876569,756.752583204066,795.6575277261271,3025.0046703413045,1.7173999379195355
71.12650629611493,245.49814517308144,529.7877054900854,756.7540173531781,795.6653021670966,3024.9766955163577,1.7174175544445267
71.12916289037977,245.4975515007662,529.7933231648109,756.7558479026856,795.6717769762375,3024.9476093093717,1.7174351390171592
71.13130301621625,245.49714647094896,529.7980117898663,756.7580748525882,795.6769521535499,3024.917411720347,1.7174526916374329
71.13292667362437,245.4969300836297,529.8017713652517,756.7606982028861,795.6808276990339,3024.8861027492826,1.717470212305348
71.13403386260411,245.4969023388085,529.8046018909672,756.7637179535793,795.6834036126893,3024.8536823961795,1.7174877010209042
71.1346245831555,245.49706323648527,529.8065033670126,756.7671341046679,795.6846798945163,3024.8201506610367,1.7175051577841018
71.13469883527851,245.4974127766601,529.807475793388,756.7709466561516,795.6846565445147,3024.785507543855,1.717522582594941
71.13425661897317,245.4979509593329,529.8075191700933,756.7751556080308,795.6833335626847,3024.7497530446344,1.717539975453421
71.13329793423945,245.4986777845037,529.8066334971286,756.7797609603051,795.6807109490261,3024.712887163375,1.7175573363595427
71.13182278107737,245.49959325217256,529.8048187744939,756.7847627129748,795.6767887035389,3024.674909900076,1.7175746653133055
71.12983115948693,245.5006973623394,529.8020750021892,756.7901608660397,795.6715668262234,3024.6358212547375,1.7175919623147096
71.12741917304143,245.50195496620063,529.7986550531435,756.7957982357484,795.6653141211181,3024.596260097679,1.717609249554864
71.1251634431809,245.5031551709344,529.7960761649312,756.8007317195917,795.6596434124557,3024.560059650814,1.7176266601804235
71.12316007347862,245.50426282773708,529.7945912104811,756.8048041338178,795.6548235042749,3024.5278587844605,1.7176442163824974
71.1214090639346,245.50527793660865,529.7942001897934,756.8080154784269,795.6508543965758,3024.499657498619,1.7176619181610855
71.11991041454887,245.50620049754912,529.794903102868,756.810365753419,795.6477360893584,3024.4754557932893,1.7176797655161875
71.1186641253214,245.5070305105585,529.796699949705,756.811854958794,795.6454685826227,3024.4552536684714,1.717697758447804
71.1176701962522,245.50776797563682,529.7995907303043,756.8124830945521,795.6440518763686,3024.4390511241654,1.7177158969559345
71.11692862734127,245.508412892784,529.803575444666,756.8122501606931,795.6434859705962,3024.4268481603713,1.7177341810405793
